word,frequency,year,term,source_pdf
television,7,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
thing,7,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
whole,7,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
would,7,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
agent,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
almost,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
amazon,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
antenna,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
army,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
aromatherapy,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
book,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
botanical,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
brazil,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
case,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
century,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
change,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
clothing,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
cohesion,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
community,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
daily,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
decision,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
device,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
focus,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
great,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
harmful,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
known,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
leadership,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
leaving,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
local,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
new,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
number,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
ocean,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
ordinary,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
parkinson,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
parrot,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
pattern,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
personality,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
plastic,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
possible,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
production,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
quality,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
researcher,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
risk,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
scientist,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
space,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
span,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
spectrum,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
standard,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
story,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
studied,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
teacher,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
tend,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
though,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
try,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
trying,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
war,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
wealth,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
western,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
wrote,6,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
albatross,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
ancient,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
aromatic,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
bacteria,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
boiling,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
boost,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
cell,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
cold,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
come,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
concentration,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
consists,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
culture,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
danger,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
despite,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
detailed,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
disorder,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
dramatic,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
due,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
far,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
fewer,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
greek,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
healthy,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
history,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
home,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
ice,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
immune,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
induced,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
invading,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
left,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
looking,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
making,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
medicinal,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
medicine,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
mental,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
muscle,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
natural,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
noise,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
normal,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
novel,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
parasite,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
patrol,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
person,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
philosophy,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
planet,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
prey,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
product,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
public,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
rather,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
sand,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
scene,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
sentence,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
short,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
since,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
solve,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
son,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
strengthened,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
stress,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
study,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
summary,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
take,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
technological,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
test,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
toxin,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
trouble,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
turning,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
usually,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
value,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
view,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
virus,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
volcanic,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
way,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
whether,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
white,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
workout,5,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
accurate,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
america,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
amount,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
athenian,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
away,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
becomes,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
beginning,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
benefit,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
bottle,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
bunny,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
cable,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
cannot,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
ceramic,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
charisma,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
complex,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
composer,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
could,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
create,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
decent,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
deep,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
deforestation,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
destroy,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
developed,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
emerged,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
especially,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
example,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
experience,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
expression,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
faced,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
fact,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
fear,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
fill,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
following,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
generally,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
habitat,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
help,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
herb,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
hunter,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
increase,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
increased,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
industry,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
instead,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
kit,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
knowledge,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
lasted,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
likely,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
live,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
low,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
lunch,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
made,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
method,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
million,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
minimal,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
must,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
often,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
older,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
opinion,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
park,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
physical,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
physician,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
population,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
powerful,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
preserved,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
process,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
psychologist,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
relatively,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
religious,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
russian,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
scientific,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
show,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
situation,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
south,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
specie,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
state,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
stated,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
successful,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
summer,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
support,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
survive,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
taken,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
textbook,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
thanks,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
therefore,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
thought,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
thousand,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
tool,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
tourist,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
traditional,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
treatment,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
unique,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
unless,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
vegetarianism,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
walk,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
wanted,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
wildlife,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
worry,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
yet,4,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
action,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
activity,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
adulthood,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
along,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
always,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
american,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
anxiety,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
atmospheric,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
autonomy,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
available,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
avoid,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
back,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
based,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
began,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
begin,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
boil,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
brought,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
bubble,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
came,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
care,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
career,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
chinese,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
coach,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
communication,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
complete,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
cover,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
cravat,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
created,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
creature,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
customer,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
daydreamer,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
dependency,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
depression,3,2018,Yds_Sonbahar,2018_YDS3_Ingilizce.pdf
