word,frequency,year,term,source_pdf
answer,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
antibiotic,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
available,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
became,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
bone,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
book,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
brain,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
call,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
cannot,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
chameleon,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
change,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
chemical,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
child,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
colour,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
control,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
cornell,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
designed,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
endorphin,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
energy,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
example,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
experience,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
expression,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
find,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
following,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
health,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
important,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
less,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
mar,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
melbourne,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
million,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
muscle,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
object,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
outburst,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
pain,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
put,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
rather,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
resistance,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
safety,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
scottish,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
seems,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
sound,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
space,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
specie,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
surface,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
system,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
teaching,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
though,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
vegetable,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
warm,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
weill,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
well,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
work,6,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
ability,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
account,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
asker,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
attention,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
boat,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
case,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
claim,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
complete,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
compressed,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
crash,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
developed,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
disease,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
dutch,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
efficient,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
emotional,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
environment,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
examined,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
existed,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
explorer,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
falling,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
far,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
fireman,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
fish,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
form,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
found,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
friend,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
habitat,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
however,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
human,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
hundred,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
kabul,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
large,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
made,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
making,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
mature,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
method,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
need,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
non,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
older,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
otherwise,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
predatory,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
prejudice,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
process,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
produce,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
race,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
read,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
reading,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
reason,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
region,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
resource,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
save,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
sentence,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
shark,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
significant,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
slowly,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
spatial,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
special,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
storyteller,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
study,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
teacher,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
term,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
two,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
university,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
war,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
water,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
widely,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
would,5,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
accelerated,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
accepted,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
agent,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
almost,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
ape,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
assumption,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
awareness,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
bird,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
carbonate,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
condition,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
death,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
develop,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
effect,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
every,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
exercise,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
factory,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
fill,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
film,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
formula,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
friendship,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
geographic,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
growing,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
herbert,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
idea,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
improve,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
injected,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
jet,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
largely,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
liquid,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
london,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
lot,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
metal,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
might,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
music,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
musician,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
national,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
often,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
particularly,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
place,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
planet,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
potassium,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
pressure,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
pressurising,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
pronunciation,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
provide,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
reached,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
reduce,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
size,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
social,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
something,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
stand,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
standard,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
still,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
strong,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
technology,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
thing,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
think,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
took,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
turned,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
turning,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
type,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
want,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
without,4,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
able,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
accident,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
accurate,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
advance,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
ageing,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
airborne,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
always,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
american,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
another,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
april,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
around,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
arrival,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
arrived,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
bad,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
beginning,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
branch,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
choosing,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
comparison,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
correct,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
cover,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
dark,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
day,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
describe,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
development,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
different,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
discovered,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
disorder,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
dramatically,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
due,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
earlier,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
early,3,2017,Yds_Bahar,2017_YDS_Ilkbahar_Ingilizce.pdf
